id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,RightClickDisabled,PopUpWindow,IframeOrFrame,MissingTitle,ImagesOnlyInForm,CLASS_LABEL
168,2,0,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,13,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
169,1,0,3,60,0,0,0,0,1,0,0,0,0,23,1,1,0,0,0,0,7,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
170,3,1,1,56,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,19,15,14,0,0,0,0.394736842,0,1,0,0,0,0,0,0,0,0,0
171,1,0,5,41,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,18,0,0,0,0,0.511111111,0,0,0,0,0,0,0,1,0,0,0
172,3,1,6,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
173,2,0,1,68,0,0,0,0,1,0,3,2,0,4,1,1,0,0,0,0,10,10,40,0,0,0,0.227272727,0,1,0,1,0,0,0,0,0,0,0
174,2,0,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
175,1,0,0,75,0,0,0,0,3,0,3,2,0,15,1,0,0,0,0,0,23,1,43,0,0,0,0.845070423,0,1,0,0,0,0,0,1,0,1,0
176,2,0,4,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,49,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
177,3,1,5,85,1,0,0,0,4,0,0,0,0,6,1,1,0,0,1,0,16,62,0,0,0,0,0.153846154,0,1,0,0,0,0,0,1,0,0,0
178,3,1,3,47,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,12,28,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0
179,3,0,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
180,3,1,1,55,0,0,0,0,2,0,1,0,0,5,1,0,0,0,1,0,13,17,17,0,0,0,0.45,0,1,0,0,0,0,1,1,0,0,0
181,2,1,4,79,5,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,15,57,0,0,0,0,0.542857143,0,1,0,0,0,0,0,0,0,0,0
182,2,0,4,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
183,1,0,3,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
184,4,1,3,64,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,24,0,0,1,0,0.5,1,1,1,0,0,0,0,0,0,0,1
185,8,1,3,168,0,0,0,0,2,0,3,2,0,3,1,0,0,0,1,0,31,74,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,2,1,5,111,8,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,13,91,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0
187,4,1,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,22,0,0,0,0,0.142857143,0,1,1,0,0,0,0,1,0,0,1
188,3,1,3,102,4,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,45,50,0,0,0,0,0.99122807,0,0,0,1,0,0,0,1,0,0,0
189,2,1,0,66,0,0,0,0,0,0,5,4,0,6,1,0,0,0,0,0,14,1,43,0,0,0,0.111111111,0,1,1,0,0,0,0,1,0,0,0
190,1,0,5,71,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,23,41,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
191,5,4,5,103,5,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,31,65,0,0,0,0,0.125,0,1,0,1,0,0,0,0,0,0,0
192,3,1,4,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
193,2,0,7,225,1,1,0,0,1,0,3,2,0,31,1,1,0,0,1,0,26,55,136,0,2,0,0.333333333,0,1,0,0,0,0,0,0,0,0,1
194,1,0,2,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,4,0,0,0,0,0.071428571,0,1,0,0,0,0,0,1,0,0,1
195,3,1,3,55,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12,36,0,0,0,0,0.28,0,1,1,0,0,0,0,1,0,0,0
196,1,0,1,97,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,16,74,0,0,0,0,0.292682927,0,1,1,1,0,0,0,1,0,0,0
197,2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
198,3,1,1,80,0,0,0,0,0,0,3,2,0,10,1,0,0,0,0,0,18,16,38,0,0,0,0.571428571,0,1,0,0,0,0,0,1,0,0,0
199,2,0,5,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,45,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
200,3,1,2,52,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,16,22,6,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0
201,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0.8,1,0,1,0,1,0,0,1,0,0,0
202,1,0,4,64,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,14,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
203,2,0,2,48,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,19,0,0,0,0,0.5,0,1,0,1,0,0,0,0,0,0,0
204,3,1,5,77,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,23,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
205,3,1,3,123,4,0,0,0,0,0,4,3,0,8,1,1,0,0,1,0,28,47,40,0,0,0,0.223140496,0,1,0,0,0,0,0,1,0,0,0
206,3,1,1,55,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,19,12,16,0,0,0,0.416666667,0,1,0,1,0,0,0,0,0,0,0
207,1,0,5,78,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,20,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
208,3,1,5,85,7,0,0,0,3,0,0,0,0,9,1,1,0,0,0,0,12,66,0,0,0,0,0.222222222,0,1,0,0,0,0,0,0,0,0,0
209,1,0,4,102,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,79,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0
210,1,0,5,72,7,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,11,54,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
211,2,1,4,82,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,20,55,0,0,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0,0
212,2,0,1,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,22,0,0,0,0,0.225,0,1,0,0,0,0,0,0,0,0,0
213,3,2,4,162,18,0,0,0,0,0,0,0,0,6,1,1,0,1,1,0,16,139,0,0,0,0,0.12,0,1,0,0,0,0,0,0,0,0,0
214,3,1,2,55,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,3,0,5,54,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
216,1,0,2,44,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,12,25,0,0,0,0,0.337209302,0,1,1,0,0,0,0,0,0,0,0
217,2,0,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
218,3,1,8,153,3,1,0,0,0,0,0,0,0,42,1,1,0,0,1,0,20,126,0,0,0,0,0.041666667,1,1,0,0,0,0,0,0,0,0,1
219,3,1,12,111,1,1,0,0,0,0,0,0,0,10,1,0,0,0,1,0,29,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
220,1,0,2,78,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,63,0,0,0,0,0.988372093,1,1,1,0,0,0,0,0,0,0,0
221,2,1,2,56,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
222,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
223,5,0,3,140,0,0,0,0,0,0,3,2,0,30,1,0,0,0,1,0,18,32,82,0,1,0,0.040540541,0,1,0,0,0,0,0,0,0,0,1
224,4,1,5,80,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
225,3,1,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,27,0,0,0,0,0.105263158,0,1,0,0,0,0,0,0,0,0,1
226,3,1,3,101,0,0,0,0,1,0,2,1,0,6,1,1,0,0,1,0,24,27,42,0,0,0,0.96,1,1,1,0,1,0,0,0,0,1,0
227,3,0,2,62,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,17,17,20,0,0,0,0.11627907,0,1,0,1,0,0,0,0,0,0,0
228,2,0,5,78,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17,54,0,0,0,0,0.1,1,1,0,0,0,0,0,0,0,0,1
229,3,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
230,1,0,2,52,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,13,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,3,0,4,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
232,2,0,4,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
233,2,1,3,55,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
234,2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
235,3,0,6,95,1,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,15,73,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
236,3,0,4,49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,33,0,0,0,0,0.017391304,0,1,0,1,0,0,0,1,0,0,1
237,2,0,6,105,1,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,27,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
238,3,1,3,65,2,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,29,22,6,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0
239,3,1,4,202,0,0,0,0,0,0,1,0,0,32,1,0,0,0,0,0,22,36,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
240,2,0,5,123,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,11,105,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
241,14,0,4,252,1,1,0,0,0,0,6,12,1,74,1,0,0,0,0,0,21,24,174,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0,1
242,1,0,1,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
243,3,1,1,41,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,9,10,0,0,0,0.028571429,0,1,0,0,0,0,0,0,0,0,0
244,2,1,7,90,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,30,53,0,0,0,0,0.444444444,0,0,0,0,0,0,0,1,0,0,0
245,1,0,5,62,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,18,37,0,0,0,0,0.45,0,1,1,1,0,0,0,1,0,0,0
246,1,0,5,52,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,18,27,0,0,0,0,0.644444444,0,0,0,0,0,0,0,1,0,0,0
247,2,0,4,132,2,0,0,0,1,0,4,3,0,27,1,1,0,0,0,0,12,30,82,0,0,1,0.076923077,0,1,0,0,0,0,0,1,0,0,0
248,3,1,5,139,16,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,115,0,0,0,0,0.025,0,1,1,0,0,0,0,0,0,0,0
249,2,0,5,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
250,2,0,1,71,0,0,0,0,0,0,3,2,0,3,1,0,0,0,0,0,17,17,29,0,0,0,0.102564103,0,1,1,0,0,0,0,0,0,0,0
251,2,1,1,50,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,20,0,0,0,0,0.231707317,0,1,1,0,0,0,0,1,0,0,0
252,3,1,3,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,21,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
253,2,0,2,94,8,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,66,0,0,0,0,0.242424242,0,1,0,0,0,0,0,1,0,0,0
254,2,0,5,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,38,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
255,2,0,4,73,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,13,53,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
256,3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
257,2,1,2,67,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,31,29,0,0,0,0,0.733333333,0,0,0,0,0,0,0,0,0,0,0
258,1,0,3,178,23,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,10,161,0,0,0,0,0.966216216,0,1,1,0,1,0,0,1,0,0,0
259,3,1,3,55,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,19,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
260,2,1,3,52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,19,26,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,0
261,1,0,2,60,3,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,12,9,31,0,0,0,0.085714286,0,1,1,0,0,0,0,1,0,0,0
262,1,0,5,103,6,0,0,0,0,0,1,0,0,18,1,1,0,0,1,0,17,72,6,0,0,0,0.655172414,0,0,0,0,0,0,0,1,0,0,0
263,4,1,9,131,1,0,0,0,1,0,0,0,0,16,1,1,0,0,1,0,17,107,0,0,1,0,0.090909091,0,1,1,0,0,1,0,1,0,0,1
264,3,1,3,88,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,18,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
265,3,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
266,3,1,3,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,26,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
267,2,1,4,60,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,23,30,0,0,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0
268,2,0,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
269,1,0,0,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,1,7,0,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0,0
270,1,0,2,36,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,13,10,5,0,0,0,0.75,0,1,0,0,0,0,0,0,1,0,0
271,3,1,8,112,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,17,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
272,3,1,3,75,6,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,51,0,0,0,0,0.96,0,1,0,1,0,0,0,0,0,0,0
273,2,1,2,106,8,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,25,74,0,0,0,0,0.328358209,0,1,0,0,0,0,0,1,0,0,0
274,3,1,0,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
275,4,2,4,66,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,26,33,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
276,7,1,2,95,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,20,68,0,0,0,0,0.315789474,1,1,0,0,0,0,0,1,0,0,1
277,1,0,3,60,4,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,40,0,0,0,0,0.472222222,0,1,1,0,0,0,0,1,0,0,0
278,2,0,3,51,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,11,33,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
279,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,19,0,0,1,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1
280,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
281,1,0,4,73,0,0,0,0,0,0,1,0,0,29,1,1,0,0,0,0,15,42,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
282,2,0,6,98,5,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,16,75,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0
283,2,1,4,73,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,18,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
284,2,1,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,21,0,0,0,0,0.32,0,1,0,0,0,0,0,0,0,0,0
285,5,1,2,57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,29,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
286,3,1,2,45,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,27,0,0,0,0,0.014925373,0,1,0,0,0,0,0,0,0,0,0
287,2,1,3,144,14,0,0,0,0,0,1,0,0,8,1,1,0,0,1,0,23,97,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
288,2,0,4,73,1,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,53,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
289,2,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
290,2,0,2,58,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,33,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
291,1,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
292,2,0,6,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,49,0,0,0,0,0.28,0,1,0,0,0,0,0,1,0,0,0
293,2,0,2,88,0,0,0,0,3,0,2,1,0,5,1,0,0,0,0,0,19,32,29,0,0,0,0.269230769,0,1,0,0,0,0,0,1,0,0,0
294,3,0,4,111,1,0,0,0,0,0,0,2,0,20,1,1,0,0,1,0,19,85,0,0,0,0,0.115384615,0,1,1,0,1,0,0,1,0,0,1
295,3,1,3,75,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,25,43,0,0,0,0,0.95959596,0,1,0,1,0,0,0,1,0,0,0
296,2,1,4,83,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,17,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
297,2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
298,3,1,1,57,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,0,14,10,25,0,0,0,0.571428571,0,1,0,0,0,0,0,1,0,0,0
299,2,1,2,115,10,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,87,0,0,0,0,0.405405405,0,1,0,0,0,0,0,1,0,0,0
300,3,1,4,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,31,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
301,3,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,17,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
302,6,4,3,93,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,53,33,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
303,2,0,2,90,0,0,0,0,0,5,0,0,0,10,1,1,0,0,0,0,25,58,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
304,6,4,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,27,27,0,0,2,0,0.058823529,0,1,0,0,0,0,0,0,0,0,1
305,3,1,1,56,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,21,13,14,0,0,0,0.923076923,0,1,0,0,0,0,0,1,0,0,0
306,3,0,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
307,2,1,2,69,2,2,0,0,0,0,0,0,0,26,1,1,0,1,0,0,28,34,0,0,0,0,0.0625,0,1,0,0,0,0,0,1,0,0,1
308,2,1,2,97,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,68,0,0,0,0,0.944444444,1,0,0,0,0,0,0,0,0,0,0
309,2,1,5,82,4,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,18,57,0,0,0,0,0.925925926,1,0,0,0,0,0,0,0,0,0,0
310,1,0,5,90,8,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,19,64,0,0,0,0,0.919642857,1,1,1,1,0,0,0,1,0,0,0
311,2,1,5,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,30,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0
312,2,1,2,69,2,2,0,0,0,0,0,0,0,20,1,1,0,1,0,0,28,34,0,0,0,0,0.0625,0,1,0,0,0,0,0,1,0,0,1
313,2,1,6,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,45,0,0,0,0,0.133333333,1,1,1,0,0,0,0,0,0,0,1
314,3,1,2,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,24,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
315,1,0,4,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,19,0,0,0,0,0.125,0,1,0,0,0,0,0,0,0,0,0
316,2,0,3,44,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
317,1,0,3,59,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,14,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
318,1,0,0,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0.235294118,0,1,0,0,0,0,0,1,0,0,0
319,3,1,3,88,5,1,0,0,0,0,0,0,0,6,1,1,0,0,1,0,28,53,0,0,0,0,0.48,0,0,0,1,0,0,0,1,0,0,0
320,1,0,6,90,5,1,0,0,0,0,0,0,0,11,1,1,0,0,1,0,11,72,0,0,0,0,0.071428571,0,1,0,0,0,0,0,0,0,0,0
321,2,0,3,93,9,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,16,70,0,0,0,0,0.111111111,0,1,0,0,0,0,0,0,0,0,0
322,2,1,5,72,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,36,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
323,1,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
324,2,0,1,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,12,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
325,5,3,2,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,45,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
326,1,0,3,70,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,52,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
327,3,0,5,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,44,0,0,0,0,0.263157895,1,1,0,0,0,0,0,1,0,0,1
328,3,1,2,66,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,41,0,0,0,0,0.2875,0,1,1,0,1,0,0,1,0,0,0
329,1,0,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,18,0,0,0,0,0.047619048,0,1,0,1,0,0,0,0,0,0,0
330,3,1,5,47,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
331,3,1,7,105,0,0,0,0,0,5,0,0,0,19,1,1,0,0,0,0,15,83,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
332,3,1,8,78,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
333,2,0,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,13,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
334,1,0,2,50,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,20,0,0,0,0,0.476190476,0,1,0,0,0,0,0,1,0,0,0
335,1,0,5,123,6,0,0,0,2,0,3,2,0,17,1,1,0,0,1,0,21,50,44,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
336,3,1,4,36,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,15,14,0,0,0,0,0.050632911,0,0,0,1,0,0,0,1,0,0,0
337,1,0,6,101,12,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,7,87,0,0,0,0,0.984126984,1,1,1,0,0,0,0,1,0,0,0
338,1,0,2,66,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,51,0,0,0,0,0.988372093,1,1,1,0,0,0,0,0,0,0,0
